Fecha,Estacion,Caudal
2016-09-10,BajadaDelAgrio,56.32
2016-09-10,PasodeIndios,170.55
2016-09-11,Andacollo,42.41
2016-09-11,BajadaDelAgrio,56.32
2016-09-11,PasodeIndios,185.21
2016-09-12,Andacollo,48.56
2016-09-12,BajadaDelAgrio,56.32
2016-09-12,PasodeIndios,188.91
2016-09-13,Andacollo,47.63
2016-09-13,BajadaDelAgrio,56.32
2016-09-13,PasodeIndios,200.37
2016-09-14,Andacollo,43.33
2016-09-14,BajadaDelAgrio,56.32
2016-09-14,PasodeIndios,205.11
2016-09-15,Andacollo,42.28
2016-09-15,BajadaDelAgrio,56.32
2016-09-15,PasodeIndios,198.15
2016-09-16,Andacollo,43.25
2016-09-16,BajadaDelAgrio,56.32
2016-09-16,PasodeIndios,190.46
2016-09-17,Andacollo,42.36
2016-09-17,BajadaDelAgrio,56.32
2016-09-17,PasodeIndios,185.31
2016-09-18,Andacollo,46.58
2016-09-18,BajadaDelAgrio,56.32
2016-09-18,PasodeIndios,185.65
2016-09-19,Andacollo,44.13
2016-09-19,BajadaDelAgrio,56.32
2016-09-19,PasodeIndios,187.84
2016-09-20,Andacollo,44.68
2016-09-20,BajadaDelAgrio,56.32
2016-09-20,PasodeIndios,186.65
2016-09-21,Andacollo,51.75
2016-09-21,BajadaDelAgrio,56.32
2016-09-21,PasodeIndios,192.02
2016-09-22,Andacollo,57.6
2016-09-22,BajadaDelAgrio,56.32
2016-09-22,PasodeIndios,206.64
2016-09-23,Andacollo,59.07
2016-09-23,BajadaDelAgrio,56.32
2016-09-23,PasodeIndios,211.91
2016-09-24,Andacollo,56.6
2016-09-24,BajadaDelAgrio,56.23
2016-09-24,PasodeIndios,203.28
2016-09-25,Andacollo,55.12
2016-09-25,BajadaDelAgrio,53.47
2016-09-25,PasodeIndios,197.26
2016-09-26,Andacollo,57.11
2016-09-26,BajadaDelAgrio,53.11
2016-09-26,PasodeIndios,201.87
2016-09-27,Andacollo,59.27
2016-09-27,BajadaDelAgrio,53.11
2016-09-27,PasodeIndios,207.21
2016-09-28,Andacollo,57.39
2016-09-28,BajadaDelAgrio,53.11
2016-09-28,PasodeIndios,208.61
2016-09-29,Andacollo,50.2
2016-09-29,BajadaDelAgrio,53.11
2016-09-29,PasodeIndios,204.57
2016-09-30,Andacollo,57.33
2016-09-30,BajadaDelAgrio,53.11
2016-09-30,PasodeIndios,204.1
2016-10-01,Andacollo,58.62
2016-10-01,BajadaDelAgrio,53.11
2016-10-01,PasodeIndios,209.26
2016-10-02,Andacollo,52.99
2016-10-02,BajadaDelAgrio,53.11
2016-10-02,PasodeIndios,204.57
2016-10-03,Andacollo,47.78
2016-10-03,BajadaDelAgrio,53.11
2016-10-03,PasodeIndios,196.04
2016-10-04,Andacollo,50.06
2016-10-04,BajadaDelAgrio,55.11
2016-10-04,PasodeIndios,189.64
2016-10-05,Andacollo,53.71
2016-10-05,BajadaDelAgrio,58.59
2016-10-05,PasodeIndios,192.46
2016-10-06,Andacollo,45.59
2016-10-06,BajadaDelAgrio,59.52
2016-10-06,PasodeIndios,189.83
2016-10-07,Andacollo,49.68
2016-10-07,BajadaDelAgrio,59.52
2016-10-07,PasodeIndios,180.02
2016-10-08,Andacollo,46.55
2016-10-08,BajadaDelAgrio,59.52
2016-10-08,PasodeIndios,181
2016-10-09,Andacollo,40.21
2016-10-09,BajadaDelAgrio,59.52
2016-10-09,PasodeIndios,174.74
2016-10-10,Andacollo,40.97
2016-10-10,BajadaDelAgrio,59.52
2016-10-10,PasodeIndios,165.32
2016-10-11,Andacollo,38.92
2016-10-11,BajadaDelAgrio,59.52
2016-10-11,PasodeIndios,161.29
2016-10-12,Andacollo,41.07
2016-10-12,BajadaDelAgrio,59.61
2016-10-12,PasodeIndios,158.15
2016-10-13,Andacollo,48.43
2016-10-13,BajadaDelAgrio,62.37
2016-10-13,PasodeIndios,169.09
2016-10-14,Andacollo,70.93
2016-10-14,BajadaDelAgrio,62.82
2016-10-14,PasodeIndios,217.93
2016-10-15,Andacollo,71.46
2016-10-15,BajadaDelAgrio,65.58
2016-10-15,PasodeIndios,259.35
2016-10-16,Andacollo,61.69
2016-10-16,BajadaDelAgrio,67.27
2016-10-16,PasodeIndios,239.51
2016-10-17,Andacollo,80.88
2016-10-17,BajadaDelAgrio,70.56
2016-10-17,PasodeIndios,246.41
2016-10-18,Andacollo,76.31
2016-10-18,BajadaDelAgrio,76.61
2016-10-18,PasodeIndios,273.72
2016-10-19,Andacollo,76.74
2016-10-19,BajadaDelAgrio,81.69
2016-10-19,PasodeIndios,305.05
2016-10-20,Andacollo,69.25
2016-10-20,BajadaDelAgrio,85.07
2016-10-20,PasodeIndios,285.71
2016-10-21,Andacollo,63.87
2016-10-21,BajadaDelAgrio,93.88
2016-10-21,PasodeIndios,251.48
2016-10-22,Andacollo,60.51
2016-10-22,BajadaDelAgrio,100.47
2016-10-22,PasodeIndios,240.5
2016-10-23,Andacollo,56.9
2016-10-23,BajadaDelAgrio,99.67
2016-10-23,PasodeIndios,267.38
2016-10-24,Andacollo,57.48
2016-10-24,BajadaDelAgrio,89.43
2016-10-24,PasodeIndios,365.13
2016-10-25,Andacollo,54.92
2016-10-25,BajadaDelAgrio,79.2
2016-10-25,PasodeIndios,271.64
2016-10-26,Andacollo,53.11
2016-10-26,BajadaDelAgrio,70.2
2016-10-26,PasodeIndios,266.14
2016-10-27,Andacollo,NA
2016-10-27,BajadaDelAgrio,66.47
2016-10-27,PasodeIndios,240.73
2016-10-28,Andacollo,NA
2016-10-28,BajadaDelAgrio,62.73
2016-10-28,PasodeIndios,227.97
2016-10-29,Andacollo,NA
2016-10-29,BajadaDelAgrio,62.73
2016-10-29,PasodeIndios,227.58
2016-10-30,Andacollo,NA
2016-10-30,BajadaDelAgrio,62.73
2016-10-30,PasodeIndios,230.81
2016-10-31,Andacollo,NA
2016-10-31,BajadaDelAgrio,62.73
2016-10-31,PasodeIndios,229.36
2016-11-01,Andacollo,NA
2016-11-01,BajadaDelAgrio,61.39
2016-11-01,PasodeIndios,213.33
2016-11-02,Andacollo,54.7
2016-11-02,BajadaDelAgrio,59.52
2016-11-02,PasodeIndios,210.98
2016-11-03,Andacollo,56
2016-11-03,BajadaDelAgrio,59.52
2016-11-03,PasodeIndios,217.62
2016-11-04,Andacollo,52.55
2016-11-04,BajadaDelAgrio,59.52
2016-11-04,PasodeIndios,206.19
2016-11-05,Andacollo,55.33
2016-11-05,BajadaDelAgrio,59.52
2016-11-05,PasodeIndios,208.12
2016-11-06,Andacollo,61.86
2016-11-06,BajadaDelAgrio,59.61
2016-11-06,PasodeIndios,209.26
2016-11-07,Andacollo,65.6
2016-11-07,BajadaDelAgrio,62.41
2016-11-07,PasodeIndios,227.16
2016-11-08,Andacollo,61.38
2016-11-08,BajadaDelAgrio,64.46
2016-11-08,PasodeIndios,215.8
2016-11-09,Andacollo,57.9
2016-11-09,BajadaDelAgrio,64.37
2016-11-09,PasodeIndios,217.93
2016-11-10,Andacollo,54.52
2016-11-10,BajadaDelAgrio,65.75
2016-11-10,PasodeIndios,184.5
2016-11-11,Andacollo,51.05
2016-11-11,BajadaDelAgrio,65.75
2016-11-11,PasodeIndios,196.58
2016-11-12,Andacollo,49.06
2016-11-12,BajadaDelAgrio,60.19
2016-11-12,PasodeIndios,164.9
2016-11-13,Andacollo,47.54
2016-11-13,BajadaDelAgrio,58.1
2016-11-13,PasodeIndios,158.75
2016-11-14,Andacollo,44.45
2016-11-14,BajadaDelAgrio,57.74
2016-11-14,PasodeIndios,154.02
2016-11-15,Andacollo,42.15
2016-11-15,BajadaDelAgrio,52.22
2016-11-15,PasodeIndios,152.84
2016-11-16,Andacollo,40.05
2016-11-16,BajadaDelAgrio,51.47
2016-11-16,PasodeIndios,152.52
2016-11-17,Andacollo,39.53
2016-11-17,BajadaDelAgrio,48.75
2016-11-17,PasodeIndios,137.04
2016-11-18,Andacollo,37.49
2016-11-18,BajadaDelAgrio,45.37
2016-11-18,PasodeIndios,125.17
2016-11-19,Andacollo,38.02
2016-11-19,BajadaDelAgrio,43.5
2016-11-19,PasodeIndios,118.92
2016-11-20,Andacollo,38
2016-11-20,BajadaDelAgrio,43.36
2016-11-20,PasodeIndios,114.97
2016-11-21,Andacollo,37.54
2016-11-21,BajadaDelAgrio,39.22
2016-11-21,PasodeIndios,113.54
2016-11-22,Andacollo,36.14
2016-11-22,BajadaDelAgrio,38.6
2016-11-22,PasodeIndios,113.16
2016-11-23,Andacollo,35.65
2016-11-23,BajadaDelAgrio,35.8
2016-11-23,PasodeIndios,112.26
2016-11-24,Andacollo,37.38
2016-11-24,BajadaDelAgrio,32.73
2016-11-24,PasodeIndios,107.57
2016-11-25,Andacollo,45.13
2016-11-25,BajadaDelAgrio,29.26
2016-11-25,PasodeIndios,123.51
2016-11-26,Andacollo,38.95
2016-11-26,BajadaDelAgrio,24.71
2016-11-26,PasodeIndios,126.45
2016-11-27,Andacollo,35.57
2016-11-27,BajadaDelAgrio,24.32
2016-11-27,PasodeIndios,113.55
2016-11-28,Andacollo,37.58
2016-11-28,BajadaDelAgrio,22.9
2016-11-28,PasodeIndios,108.61
2016-11-29,Andacollo,33
2016-11-29,BajadaDelAgrio,22.71
2016-11-29,PasodeIndios,108.25
2016-11-30,Andacollo,30.9
2016-11-30,BajadaDelAgrio,22.71
2016-11-30,PasodeIndios,97.91
2016-12-01,Andacollo,30.53
2016-12-01,BajadaDelAgrio,22.71
2016-12-01,PasodeIndios,92.78
2016-12-02,Andacollo,30.09
2016-12-02,BajadaDelAgrio,22.74
2016-12-02,PasodeIndios,89
2016-12-03,Andacollo,29.25
2016-12-03,BajadaDelAgrio,23.44
2016-12-03,PasodeIndios,87
2016-12-04,Andacollo,28.5
2016-12-04,BajadaDelAgrio,23.55
2016-12-04,PasodeIndios,83.36
2016-12-05,Andacollo,28.51
2016-12-05,BajadaDelAgrio,26.28
2016-12-05,PasodeIndios,78.17
2016-12-06,Andacollo,28.73
2016-12-06,BajadaDelAgrio,30.66
2016-12-06,PasodeIndios,80.26
2016-12-07,Andacollo,27.56
2016-12-07,BajadaDelAgrio,30.68
2016-12-07,PasodeIndios,91.26
2016-12-08,Andacollo,25.36
2016-12-08,BajadaDelAgrio,30.44
2016-12-08,PasodeIndios,88.04
2016-12-09,Andacollo,24.59
2016-12-09,BajadaDelAgrio,22.87
2016-12-09,PasodeIndios,80.11
2016-12-10,Andacollo,24.86
2016-12-10,BajadaDelAgrio,21.24
2016-12-10,PasodeIndios,74.58
2016-12-11,Andacollo,24.95
2016-12-11,BajadaDelAgrio,21.11
2016-12-11,PasodeIndios,72.1
2016-12-12,Andacollo,24.04
2016-12-12,BajadaDelAgrio,19.85
2016-12-12,PasodeIndios,71.83
2016-12-13,Andacollo,24.26
2016-12-13,BajadaDelAgrio,19.11
2016-12-13,PasodeIndios,70.85
2016-12-14,Andacollo,23.08
2016-12-14,BajadaDelAgrio,18.31
2016-12-14,PasodeIndios,68.79
2016-12-15,Andacollo,22.44
2016-12-15,BajadaDelAgrio,18.31
2016-12-15,PasodeIndios,68.08
2016-12-16,Andacollo,23.2
2016-12-16,BajadaDelAgrio,18.31
2016-12-16,PasodeIndios,64.26
2016-12-17,Andacollo,22.99
2016-12-17,BajadaDelAgrio,18.31
2016-12-17,PasodeIndios,60.93
2016-12-18,Andacollo,22.14
2016-12-18,BajadaDelAgrio,18.31
2016-12-18,PasodeIndios,59.25
2016-12-19,Andacollo,20.77
2016-12-19,BajadaDelAgrio,18.31
2016-12-19,PasodeIndios,58.21
2016-12-20,Andacollo,21.03
2016-12-20,BajadaDelAgrio,18.27
2016-12-20,PasodeIndios,56.43
2016-12-21,Andacollo,20.54
2016-12-21,BajadaDelAgrio,17.17
2016-12-21,PasodeIndios,53.03
2016-12-22,Andacollo,19.29
2016-12-22,BajadaDelAgrio,16.97
2016-12-22,PasodeIndios,52.19
2016-12-23,Andacollo,18.17
2016-12-23,BajadaDelAgrio,14.97
2016-12-23,PasodeIndios,53.28
2016-12-24,Andacollo,18.1
2016-12-24,BajadaDelAgrio,13.85
2016-12-24,PasodeIndios,51.83
2016-12-25,Andacollo,17.97
2016-12-25,BajadaDelAgrio,13.72
2016-12-25,PasodeIndios,48.92
2016-12-26,Andacollo,18.47
2016-12-26,BajadaDelAgrio,12.93
2016-12-26,PasodeIndios,47.81
2016-12-27,Andacollo,20.02
2016-12-27,BajadaDelAgrio,12.83
2016-12-27,PasodeIndios,47.4
2016-12-28,Andacollo,19.95
2016-12-28,BajadaDelAgrio,12.83
2016-12-28,PasodeIndios,52.38
2016-12-29,Andacollo,18.92
2016-12-29,BajadaDelAgrio,12.83
2016-12-29,PasodeIndios,56.43
2016-12-30,Andacollo,19.37
2016-12-30,BajadaDelAgrio,12.83
2016-12-30,PasodeIndios,51.78
2016-12-31,Andacollo,19.21
2016-12-31,BajadaDelAgrio,12.83
2016-12-31,PasodeIndios,47.34
2017-01-01,Andacollo,18.25
2017-01-01,BajadaDelAgrio,12.83
2017-01-01,PasodeIndios,45.3
2017-01-02,Andacollo,16.97
2017-01-02,BajadaDelAgrio,12.83
2017-01-02,PasodeIndios,45.01
2017-01-03,Andacollo,17.07
2017-01-03,BajadaDelAgrio,12.83
2017-01-03,PasodeIndios,43.28
2017-01-04,Andacollo,16.49
2017-01-04,BajadaDelAgrio,12.49
2017-01-04,PasodeIndios,40.83
2017-01-05,Andacollo,15.89
2017-01-05,BajadaDelAgrio,12.02
2017-01-05,PasodeIndios,40.61
2017-01-06,Andacollo,15.59
2017-01-06,BajadaDelAgrio,12.02
2017-01-06,PasodeIndios,39.99
2017-01-07,Andacollo,15.82
2017-01-07,BajadaDelAgrio,12
2017-01-07,PasodeIndios,38.64
2017-01-08,Andacollo,15.64
2017-01-08,BajadaDelAgrio,11.37
2017-01-08,PasodeIndios,37.47
2017-01-09,Andacollo,15.81
2017-01-09,BajadaDelAgrio,11.29
2017-01-09,PasodeIndios,35.65
2017-01-10,Andacollo,14.84
2017-01-10,BajadaDelAgrio,11.29
2017-01-10,PasodeIndios,34.93
2017-01-11,Andacollo,14.97
2017-01-11,BajadaDelAgrio,11.44
2017-01-11,PasodeIndios,36.75
2017-01-12,Andacollo,14.47
2017-01-12,BajadaDelAgrio,11.56
2017-01-12,PasodeIndios,39.65
2017-01-13,Andacollo,15.36
2017-01-13,BajadaDelAgrio,11
2017-01-13,PasodeIndios,38.7
2017-01-14,Andacollo,15.66
2017-01-14,BajadaDelAgrio,10.68
2017-01-14,PasodeIndios,35.87
2017-01-15,Andacollo,15.69
2017-01-15,BajadaDelAgrio,10.19
2017-01-15,PasodeIndios,35.81
2017-01-16,Andacollo,14.73
2017-01-16,BajadaDelAgrio,10.13
2017-01-16,PasodeIndios,35.86
2017-01-17,Andacollo,14.94
2017-01-17,BajadaDelAgrio,10.12
2017-01-17,PasodeIndios,34.06
2017-01-18,Andacollo,14.86
2017-01-18,BajadaDelAgrio,9.73
2017-01-18,PasodeIndios,33.02
2017-01-19,Andacollo,15.07
2017-01-19,BajadaDelAgrio,9.68
2017-01-19,PasodeIndios,33.79
2017-01-20,Andacollo,14.98
2017-01-20,BajadaDelAgrio,9.54
2017-01-20,PasodeIndios,32.7
2017-01-21,Andacollo,14.67
2017-01-21,BajadaDelAgrio,9.33
2017-01-21,PasodeIndios,32.27
2017-01-22,Andacollo,14.87
2017-01-22,BajadaDelAgrio,9.33
2017-01-22,PasodeIndios,31.73
2017-01-23,Andacollo,14.8
2017-01-23,BajadaDelAgrio,9.33
2017-01-23,PasodeIndios,31.08
2017-01-24,Andacollo,14.52
2017-01-24,BajadaDelAgrio,9.21
2017-01-24,PasodeIndios,30.71
2017-01-25,Andacollo,14.55
2017-01-25,BajadaDelAgrio,9.19
2017-01-25,PasodeIndios,30.61
2017-01-26,Andacollo,14.06
2017-01-26,BajadaDelAgrio,9.19
2017-01-26,PasodeIndios,29.43
2017-01-27,Andacollo,14.02
2017-01-27,BajadaDelAgrio,9.09
2017-01-27,PasodeIndios,29.53
2017-01-28,Andacollo,13.86
2017-01-28,BajadaDelAgrio,9.08
2017-01-28,PasodeIndios,28.53
2017-01-29,Andacollo,14.5
2017-01-29,BajadaDelAgrio,9.08
2017-01-29,PasodeIndios,27.95
2017-01-30,Andacollo,14.37
2017-01-30,BajadaDelAgrio,9.08
2017-01-30,PasodeIndios,26.9
2017-01-31,Andacollo,14.64
2017-01-31,BajadaDelAgrio,9.08
2017-01-31,PasodeIndios,27.01
2017-02-01,Andacollo,13.15
2017-02-01,BajadaDelAgrio,9.08
2017-02-01,PasodeIndios,26.43
2017-02-02,Andacollo,12.25
2017-02-02,BajadaDelAgrio,9.08
2017-02-02,PasodeIndios,26.58
2017-02-03,Andacollo,11.93
2017-02-03,BajadaDelAgrio,9.08
2017-02-03,PasodeIndios,26.33
2017-02-04,Andacollo,11.39
2017-02-04,BajadaDelAgrio,9.08
2017-02-04,PasodeIndios,26.01
2017-02-05,Andacollo,13.87
2017-02-05,BajadaDelAgrio,9.08
2017-02-05,PasodeIndios,26.28
2017-02-06,Andacollo,12.43
2017-02-06,BajadaDelAgrio,9.08
2017-02-06,PasodeIndios,26.69
2017-02-07,Andacollo,11.16
2017-02-07,BajadaDelAgrio,9.08
2017-02-07,PasodeIndios,27.11
2017-02-08,Andacollo,11.72
2017-02-08,BajadaDelAgrio,9.08
2017-02-08,PasodeIndios,26.33
2017-02-09,Andacollo,11.31
2017-02-09,BajadaDelAgrio,9.17
2017-02-09,PasodeIndios,26.18
2017-02-10,Andacollo,10.74
2017-02-10,BajadaDelAgrio,8.94
2017-02-10,PasodeIndios,25.29
2017-02-11,Andacollo,10.78
2017-02-11,BajadaDelAgrio,8.91
2017-02-11,PasodeIndios,25.19
2017-02-12,Andacollo,10.45
2017-02-12,BajadaDelAgrio,8.91
2017-02-12,PasodeIndios,24
2017-02-13,Andacollo,11.22
2017-02-13,BajadaDelAgrio,8.87
2017-02-13,PasodeIndios,22.26
2017-02-14,Andacollo,12.86
2017-02-14,BajadaDelAgrio,8.87
2017-02-14,PasodeIndios,22.82
2017-02-15,Andacollo,14.52
2017-02-15,BajadaDelAgrio,8.86
2017-02-15,PasodeIndios,29.82
2017-02-16,Andacollo,12.81
2017-02-16,BajadaDelAgrio,8.84
2017-02-16,PasodeIndios,30.87
2017-02-17,Andacollo,11.26
2017-02-17,BajadaDelAgrio,8.84
2017-02-17,PasodeIndios,32.1
2017-02-18,Andacollo,10.64
2017-02-18,BajadaDelAgrio,8.84
2017-02-18,PasodeIndios,28.32
2017-02-19,Andacollo,9.81
2017-02-19,BajadaDelAgrio,8.94
2017-02-19,PasodeIndios,27.53
2017-02-20,Andacollo,10.09
2017-02-20,BajadaDelAgrio,9.08
2017-02-20,PasodeIndios,27.74
2017-02-21,Andacollo,11.52
2017-02-21,BajadaDelAgrio,9.31
2017-02-21,PasodeIndios,27.2
2017-02-22,Andacollo,10.98
2017-02-22,BajadaDelAgrio,9.65
2017-02-22,PasodeIndios,27.32
2017-02-23,Andacollo,11.63
2017-02-23,BajadaDelAgrio,9.69
2017-02-23,PasodeIndios,28.75
2017-02-24,Andacollo,12.6
2017-02-24,BajadaDelAgrio,9.87
2017-02-24,PasodeIndios,30.6
2017-02-25,Andacollo,13.67
2017-02-25,BajadaDelAgrio,9.89
2017-02-25,PasodeIndios,28.84
2017-02-26,Andacollo,12.89
2017-02-26,BajadaDelAgrio,9.89
2017-02-26,PasodeIndios,31.34
2017-02-27,Andacollo,20.76
2017-02-27,BajadaDelAgrio,9.89
2017-02-27,PasodeIndios,31.63
2017-02-28,Andacollo,18.12
2017-02-28,BajadaDelAgrio,9.89
2017-02-28,PasodeIndios,33.91
2017-03-01,Andacollo,12.57
2017-03-01,BajadaDelAgrio,9.89
2017-03-01,PasodeIndios,35.87
2017-03-02,Andacollo,10.72
2017-03-02,BajadaDelAgrio,9.89
2017-03-02,PasodeIndios,34.12
2017-03-03,Andacollo,10.87
2017-03-03,BajadaDelAgrio,9.89
2017-03-03,PasodeIndios,31.08
2017-03-04,Andacollo,11.33
2017-03-04,BajadaDelAgrio,9.89
2017-03-04,PasodeIndios,32.32
2017-03-05,Andacollo,9.84
2017-03-05,BajadaDelAgrio,9.89
2017-03-05,PasodeIndios,33.4
2017-03-06,Andacollo,9.1
2017-03-06,BajadaDelAgrio,9.89
2017-03-06,PasodeIndios,33.08
2017-03-07,Andacollo,8.66
2017-03-07,BajadaDelAgrio,9.89
2017-03-07,PasodeIndios,31.27
2017-03-08,Andacollo,8.34
2017-03-08,BajadaDelAgrio,9.88
2017-03-08,PasodeIndios,30.51
2017-03-09,Andacollo,10.62
2017-03-09,BajadaDelAgrio,9.4
2017-03-09,PasodeIndios,28.84
2017-03-10,Andacollo,11.46
2017-03-10,BajadaDelAgrio,9.57
2017-03-10,PasodeIndios,30.61
2017-03-11,Andacollo,11.15
2017-03-11,BajadaDelAgrio,9.89
2017-03-11,PasodeIndios,35.23
2017-03-12,Andacollo,9.59
2017-03-12,BajadaDelAgrio,9.92
2017-03-12,PasodeIndios,42.12
2017-03-13,Andacollo,10.13
2017-03-13,BajadaDelAgrio,10.58
2017-03-13,PasodeIndios,44.96
2017-03-14,Andacollo,9.29
2017-03-14,BajadaDelAgrio,10.66
2017-03-14,PasodeIndios,41.29
2017-03-15,Andacollo,9.06
2017-03-15,BajadaDelAgrio,10.68
2017-03-15,PasodeIndios,39.14
2017-03-16,Andacollo,9.18
2017-03-16,BajadaDelAgrio,11.22
2017-03-16,PasodeIndios,37.08
2017-03-17,Andacollo,8.98
2017-03-17,BajadaDelAgrio,11.29
2017-03-17,PasodeIndios,36.86
2017-03-18,Andacollo,9.88
2017-03-18,BajadaDelAgrio,11.31
2017-03-18,PasodeIndios,37.74
2017-03-19,Andacollo,8.92
2017-03-19,BajadaDelAgrio,11.94
2017-03-19,PasodeIndios,37.19
2017-03-20,Andacollo,9.11
2017-03-20,BajadaDelAgrio,12.02
2017-03-20,PasodeIndios,37.41
2017-03-21,Andacollo,9.75
2017-03-21,BajadaDelAgrio,12.02
2017-03-21,PasodeIndios,36.19
2017-03-22,Andacollo,10.47
2017-03-22,BajadaDelAgrio,12.02
2017-03-22,PasodeIndios,36.64
2017-03-23,Andacollo,10.83
2017-03-23,BajadaDelAgrio,12.02
2017-03-23,PasodeIndios,35.97
2017-03-24,Andacollo,9.97
2017-03-24,BajadaDelAgrio,12.02
2017-03-24,PasodeIndios,38.53
2017-03-25,Andacollo,10.47
2017-03-25,BajadaDelAgrio,12.02
2017-03-25,PasodeIndios,38.48
2017-03-26,Andacollo,8.81
2017-03-26,BajadaDelAgrio,12.04
2017-03-26,PasodeIndios,36.8
2017-03-27,Andacollo,8.63
2017-03-27,BajadaDelAgrio,12.74
2017-03-27,PasodeIndios,36.42
2017-03-28,Andacollo,8.83
2017-03-28,BajadaDelAgrio,12.83
2017-03-28,PasodeIndios,36.3
2017-03-29,Andacollo,9.37
2017-03-29,BajadaDelAgrio,12.83
2017-03-29,PasodeIndios,37.42
2017-03-30,Andacollo,8.56
2017-03-30,BajadaDelAgrio,12.83
2017-03-30,PasodeIndios,43.49
2017-03-31,Andacollo,8.52
2017-03-31,BajadaDelAgrio,12.83
2017-03-31,PasodeIndios,38.18
2017-04-01,Andacollo,9.66
2017-04-01,BajadaDelAgrio,12.83
2017-04-01,PasodeIndios,37.37
2017-04-02,Andacollo,9.2
2017-04-02,BajadaDelAgrio,12.8
2017-04-02,PasodeIndios,37.93
2017-04-03,Andacollo,8.31
2017-04-03,BajadaDelAgrio,12.2
2017-04-03,PasodeIndios,47.28
2017-04-04,Andacollo,8.31
2017-04-04,BajadaDelAgrio,12.1
2017-04-04,PasodeIndios,37.32
2017-04-05,Andacollo,8.79
2017-04-05,BajadaDelAgrio,11.55
2017-04-05,PasodeIndios,36.21
2017-04-06,Andacollo,8.41
2017-04-06,BajadaDelAgrio,12.62
2017-04-06,PasodeIndios,36.93
2017-04-07,Andacollo,8.21
2017-04-07,BajadaDelAgrio,13.86
2017-04-07,PasodeIndios,38.28
2017-04-08,Andacollo,14.43
2017-04-08,BajadaDelAgrio,12.69
2017-04-08,PasodeIndios,38.05
2017-04-09,Andacollo,14.26
2017-04-09,BajadaDelAgrio,13.56
2017-04-09,PasodeIndios,40.42
2017-04-10,Andacollo,12.34
2017-04-10,BajadaDelAgrio,13.63
2017-04-10,PasodeIndios,53.3
2017-04-11,Andacollo,10.88
2017-04-11,BajadaDelAgrio,14.1
2017-04-11,PasodeIndios,50.91
2017-04-12,Andacollo,10.36
2017-04-12,BajadaDelAgrio,16.06
2017-04-12,PasodeIndios,47.79
2017-04-13,Andacollo,10.33
2017-04-13,BajadaDelAgrio,16.73
2017-04-13,PasodeIndios,46.73
2017-04-14,Andacollo,10.53
2017-04-14,BajadaDelAgrio,20.86
2017-04-14,PasodeIndios,48.44
2017-04-15,Andacollo,11.44
2017-04-15,BajadaDelAgrio,35.03
2017-04-15,PasodeIndios,48.2
2017-04-16,Andacollo,11.09
2017-04-16,BajadaDelAgrio,75.29
2017-04-16,PasodeIndios,64.52
2017-04-17,Andacollo,10.54
2017-04-17,BajadaDelAgrio,91.01
2017-04-17,PasodeIndios,153.65
2017-04-18,Andacollo,10.46
2017-04-18,BajadaDelAgrio,91.72
2017-04-18,PasodeIndios,131.87
2017-04-19,Andacollo,10.35
2017-04-19,BajadaDelAgrio,82.3
2017-04-19,PasodeIndios,103.28
2017-04-20,Andacollo,14.56
2017-04-20,BajadaDelAgrio,75.39
2017-04-20,PasodeIndios,84.27
2017-04-21,Andacollo,17.4
2017-04-21,BajadaDelAgrio,69.11
2017-04-21,PasodeIndios,74.25
2017-04-22,Andacollo,20.25
2017-04-22,BajadaDelAgrio,60.35
2017-04-22,PasodeIndios,78.39
2017-04-23,Andacollo,14.93
2017-04-23,BajadaDelAgrio,38.3
